customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,province,city,postal_code,customer_since,credit_score,has_auto_policy,has_home_policy,premium_tier
CUS000784,Gina,Ball,kgarrison@example.com,+1 (262) 080-8203,1973-06-24,52,F,ON,South James,L6L7J3,2020-08-06,696,True,False,Bronze
CUS000785,Matthew,Boyd,fyoder@example.org,242-425-3690,1968-12-17,57,M,SK,East Stephen,A5H 8Y7,2023-04-20,696,False,False,Bronze
CUS000786,Sara,Brown,cbanks@example.org,443 652 4055,1992-09-20,33,M,ON,Scottland,P4L7A5,2023-07-24,739,True,True,Silver
CUS000787,Rachel,Payne,belljennifer@example.com,738-546-6232 x360,1959-06-05,66,M,ON,Munozhaven,M6C5G8,2025-06-17,608,True,True,Gold
CUS000788,Melissa,Estrada,denniswilliams@example.com,198 622 6992,1957-05-29,68,F,ON,Jonesmouth,H7J3P9,2014-09-21,743,True,False,Silver
CUS000789,Malik,Tran,zgrimes@example.net,(977) 792-5604 x134,1969-03-13,56,M,ON,Paulabury,N4J 2X3,2025-10-22,777,True,False,Platinum
CUS000790,Richard,Johnson,robertsbrandon@example.net,262-914-3049 x134,1993-01-15,32,F,BC,Morrisside,G7B6Y7,2015-06-16,691,False,False,Silver
CUS000791,Julia,Estrada,kennethsmith@example.net,708 235 3097,1989-06-14,36,M,AB,New Sherryside,G6Y7B9,2012-12-26,710,True,False,Silver
CUS000792,Adam,Wells,john07@example.net,+1 (161) 869-5724,1979-05-02,46,F,ON,Travisville,N4K 8C6,2023-09-16,706,False,False,Bronze
CUS000793,Collin,Williams,psimpson@example.org,375.036.1920,1952-09-19,73,M,BC,New Jamesfort,J4T 5B3,2023-02-10,689,False,False,Silver
CUS000794,Melissa,Collins,mmitchell@example.org,1-276-078-6235,1988-12-11,37,M,BC,Lake Marychester,C1C9V6,2012-05-12,680,True,False,Bronze
CUS000795,Heather,Woodward,michellewatkins@example.org,1-956-340-9185,1957-01-10,68,F,ON,Amyland,N5T 7L6,2014-09-26,830,True,True,Gold
CUS000796,Elizabeth,Weeks,lucaslori@example.org,940-930-4541,1988-04-19,37,Other,AB,Port Johnside,H1C 4Y7,2016-11-23,571,True,True,Silver
CUS000797,Ethan,Case,allennathan@example.net,(664) 078-8026 x529,1944-02-11,81,F,SK,Campbellchester,J7K 3N4,2011-11-07,668,False,False,Bronze
CUS000798,James,Duke,joseph08@example.net,367-089-8709,1986-01-23,39,M,ON,New Hollyland,K4C3C7,2016-09-01,725,False,True,Bronze
CUS000799,Cole,Medina,ann52@example.com,(321) 196-0472,1984-01-15,41,F,NL,New Rebecca,V6V 5L5,2018-03-09,605,False,False,Bronze
CUS000800,Helen,Tyler,samanthawoodard@example.org,714-619-9539 x467,2000-01-08,26,M,ON,Port Rick,N6R 4A1,2013-01-29,676,True,False,Silver
CUS000801,Patrick,Singh,allen57@example.net,703-686-0506 x306,1955-04-06,70,F,QC,West Bradleyhaven,S9L 2A1,2023-11-05,638,True,False,Bronze
CUS000802,Brenda,Vargas,brianyang@example.net,825-209-4523,1983-10-12,42,Other,QC,Hortonstad,E1H 1R9,2017-06-11,743,True,False,Silver
CUS000803,Dean,Rasmussen,samantha74@example.net,1 (544) 920-5489,1959-09-19,66,F,QC,Jeffreyland,Y2A 9Y7,2016-03-18,838,True,True,Bronze
CUS000804,Michael,Lewis,kathleen66@example.org,795 217 9705,1998-05-27,27,F,ON,Port Ricky,G7M1Y8,2011-03-07,581,True,True,Silver
CUS000805,Shane,Bowman,zwinters@example.org,435 158 5015,1985-09-14,40,M,QC,South Jerryland,V7E1N6,2018-11-17,678,False,True,Bronze
CUS000806,Ashley,Brooks,jonathanjones@example.org,1 (247) 940-6453,2005-09-14,20,M,QC,Heathermouth,N2T 9E9,2016-12-15,782,True,True,Silver
CUS000807,Tamara,Zuniga,bcarpenter@example.com,+1 (818) 335-9748,1964-06-01,61,F,QC,West Gloriaton,K2V 9V5,2014-09-01,753,True,True,Bronze
CUS000808,Adam,Day,frankmorrison@example.com,533-329-7323 x964,1969-01-23,56,M,AB,West John,R3T 5R3,2017-07-29,654,True,False,Silver
CUS000809,Samantha,Howell,jeffreynichols@example.com,202 320 9140,1979-06-12,46,M,QC,East Kathleen,X3L 4M5,2018-05-27,582,False,False,Silver
CUS000810,Chad,Garza,pamelasmith@example.net,255-154-5260 x756,1973-03-23,52,F,SK,North Anthony,M3K3J7,2025-11-01,805,True,False,Silver
CUS000811,Jenny,Hernandez,trevormcdonald@example.org,(816) 806-6470,1977-01-10,48,M,ON,Brianfurt,N9N 5H3,2020-06-03,722,True,False,Silver
CUS000812,Christopher,Holloway,tmoody@example.net,727-406-7582,1969-06-23,56,M,QC,West Ashley,S1H 4A7,2013-11-14,686,True,True,Silver
CUS000813,William,Hendrix,yware@example.com,+1 (414) 974-5979,1979-02-16,46,M,AB,New Holly,Y5L9C7,2011-07-15,674,False,False,Silver
CUS000814,Jody,Oneal,alexis49@example.net,(526) 643-2239,1975-12-01,50,Other,ON,East Craigside,E9N 6M4,2014-10-10,607,True,True,Silver
CUS000815,Adam,Jones,skim@example.org,739 847 4225,1997-09-27,28,M,NB,Brownhaven,G9J 9T8,2011-11-19,599,True,False,Silver
CUS000816,Diane,Kaufman,carlos80@example.com,934.956.4799,1970-12-29,55,M,MB,Petermouth,T4L9R4,2025-07-05,758,True,True,Platinum
CUS000817,Melissa,Hodge,zmoore@example.org,180-926-1662,1982-02-14,43,F,BC,Michaelmouth,X6S8L9,2025-02-24,646,True,True,Bronze
CUS000818,Marcus,Walton,pamela51@example.org,1-676-400-0687,2005-07-18,20,Other,MB,Stokesberg,B7P7C6,2014-10-31,640,True,True,Bronze
CUS000819,Daniel,Thompson,michelle41@example.net,640-233-8686 x083,1966-11-04,59,M,AB,Lake Bryantown,S5J 5B3,2024-09-09,734,True,True,Silver
CUS000820,William,Jenkins,brandonsteele@example.net,589-830-9413,1986-09-09,39,F,ON,New Kaylaland,V5V6G3,2019-04-22,659,False,True,Gold
CUS000821,Daniel,Cox,alisha45@example.org,535-674-8095 x739,1981-09-13,44,F,AB,Breannaside,G3S 5A5,2013-03-20,739,True,False,Gold
CUS000822,Monica,Gates,taragomez@example.net,158 490 7342,1987-04-01,38,M,NS,Ortegafort,Y6S6T2,2020-10-24,743,True,False,Silver
CUS000823,Carl,Lam,victoria82@example.org,288-295-8684,1968-08-04,57,Other,ON,East Deborah,H6S 9A7,2021-09-16,703,False,False,Gold
CUS000824,Katherine,Martin,sroberson@example.net,(217) 306-6293,2006-05-24,19,M,QC,South Amberberg,G6R5P7,2020-04-24,678,True,True,Silver
CUS000825,Brittney,Johnson,preilly@example.org,823-717-9890 x223,1976-09-13,49,F,AB,North Jeanettechester,L1Y9T5,2023-02-08,732,True,False,Silver
CUS000826,Tracey,Carpenter,chad76@example.com,1 (853) 981-8890,1994-10-09,31,F,NB,Palmerstad,N9V 5B6,2018-08-18,623,True,False,Bronze
CUS000827,Charlotte,Joseph,jjackson@example.org,(248) 876-3802 x076,1959-03-05,66,Other,AB,Maldonadoburgh,A9N 9C2,2013-04-30,452,False,True,Silver
CUS000828,Ashley,Mccormick,yboone@example.org,(320) 706-6901 x079,1974-03-30,51,M,ON,New Angela,Y5K9K7,2020-11-20,710,False,False,Bronze
CUS000829,Catherine,Gibson,sanchezleslie@example.com,857-896-8335 x570,1998-06-19,27,F,ON,Port Georgeborough,N1N 6N8,2021-02-09,731,True,False,Silver
CUS000830,Antonio,Martinez,warrenchristine@example.net,(484) 440-4588,1960-02-16,65,F,ON,West Calebfort,E6G 1K4,2016-12-30,647,True,False,Gold
CUS000831,Veronica,Wilson,xfuentes@example.net,409.779.7802,1996-08-29,29,F,MB,Lindaview,S5X7M8,2019-08-05,684,True,False,Gold
CUS000832,Kelly,Herman,lorihenderson@example.com,1-801-632-9573,1997-07-12,28,F,QC,Port David,P3T8H4,2012-07-31,617,False,False,Platinum
CUS000833,Phillip,Hansen,jennifertaylor@example.org,1 (785) 423-3241,1974-11-16,51,F,QC,Caseystad,Y7K1S8,2024-08-08,437,True,False,Gold
CUS000834,Kevin,Norton,yfletcher@example.org,259.584.1749,1981-06-13,44,F,ON,Smithtown,H2C 7X9,2012-02-04,634,True,True,Gold
CUS000835,Mary,Mitchell,perezkathryn@example.com,360-948-3774 x029,1977-07-23,48,M,ON,Elizabethbury,A6G 1S7,2021-07-27,629,True,True,Bronze
CUS000836,Jacob,Grant,robertchavez@example.org,+1 (566) 610-2563,1985-03-13,40,F,QC,East Lauraberg,K1L 2Y4,2021-11-03,658,True,True,Platinum
CUS000837,Teresa,Spencer,nfreeman@example.net,717-791-5244,1982-02-21,43,M,ON,Anthonyburgh,K8P 5C7,2024-07-26,826,True,False,Bronze
CUS000838,Ryan,Parker,hli@example.net,+1 (737) 263-1995,1980-12-01,45,M,AB,Michaelburgh,V5T 2R5,2020-02-03,679,True,True,Silver
CUS000839,Anthony,Ho,aaron25@example.com,934.448.6722,2000-12-07,25,M,AB,New Aaron,K5K6C5,2016-08-29,672,True,True,Gold
CUS000840,Joanne,Miller,mcarter@example.org,1 (611) 497-8879,1996-03-27,29,F,ON,Port Haley,A4N8M8,2020-09-23,769,True,True,Gold
CUS000841,Roger,Palmer,halelinda@example.net,201-873-1439,1943-05-07,82,F,ON,West Jeremyfort,H8E9A2,2019-03-18,563,True,False,Platinum
CUS000842,Connor,Gilbert,umccoy@example.com,1-425-706-8026,1988-04-07,37,M,BC,West Sheriburgh,A1R 3B4,2011-10-31,726,True,True,Platinum
CUS000843,Susan,Reynolds,tiffany50@example.net,1 (722) 411-4206,1959-07-03,66,F,AB,West Charlesmouth,A7E 4R4,2023-09-08,635,True,True,Gold
CUS000844,April,Anderson,joshuajohnson@example.com,(292) 220-5620,1974-12-25,51,M,ON,Port Charlesborough,Y4M2J4,2014-06-03,662,True,True,Gold
CUS000845,Grant,White,hmoses@example.org,539 456 4523,1969-03-17,56,M,AB,Evansport,S5A9H7,2017-06-05,635,False,False,Bronze
CUS000846,Joseph,Mcgee,john77@example.net,(749) 852-9735,1976-11-09,49,F,QC,West Haleyfurt,P5N8C7,2025-05-08,677,False,False,Silver
CUS000847,Mitchell,Sanchez,harveyrobert@example.com,547.533.6952,2000-11-25,25,M,ON,Sandrafurt,N4K9N7,2012-12-02,645,False,True,Bronze
CUS000848,Cynthia,Cannon,julie24@example.org,+1 (879) 241-5712,1989-11-20,36,M,ON,Tapiaside,N5L 7J9,2015-12-04,733,True,True,Platinum
CUS000849,Kaitlyn,Sanchez,gutierrezcraig@example.net,(624) 979-3998 x161,2000-11-18,25,M,ON,North Philliphaven,T4C 1A8,2023-01-20,657,False,False,Silver
CUS000850,Thomas,Gray,xvazquez@example.org,748.967.8082,1973-10-03,52,M,ON,North David,M5R 8J7,2013-10-07,712,True,False,Bronze
CUS000851,Dawn,Massey,paulpark@example.com,+1 (133) 917-2994,1996-03-27,29,M,NB,Williamland,H5S 8R2,2020-04-11,746,True,True,Bronze
CUS000852,Shannon,Chambers,jfleming@example.org,(653) 910-1612,1965-10-22,60,F,BC,North Richardbury,B4C4J5,2025-07-10,749,False,False,Bronze
CUS000853,Jason,Lowery,qwhitaker@example.org,1-281-409-8410,1989-11-20,36,M,AB,Burketon,L2Y 7C1,2025-07-28,716,True,False,Silver
CUS000854,Beth,Page,ingrambrandon@example.com,102 886 6168,1998-10-09,27,M,NS,New Carriebury,G5E9J6,2015-07-14,666,True,True,Bronze
CUS000855,Jose,Moore,clarkjames@example.com,179-179-1386,1977-02-07,48,M,ON,Garcialand,E2J5G1,2025-11-20,796,False,True,Silver
CUS000856,Kevin,Marshall,martinsarah@example.net,841.128.7452,1983-12-15,42,F,ON,Port Sarahborough,V8X7P5,2023-11-09,647,True,True,Silver
CUS000857,Jacob,Jones,johnsondana@example.com,561.942.3215,1997-11-25,28,M,BC,Lake Johnmouth,N7B 3S7,2012-01-05,806,False,False,Bronze
CUS000858,Amy,Olsen,gary52@example.net,541-025-4717 x989,1982-07-18,43,F,AB,Ronaldport,B2A 6P7,2017-10-03,551,True,False,Gold
CUS000859,Sheila,Stark,michaelosborne@example.com,727 172 6625,1948-05-22,77,F,ON,Patricktown,A5B5C2,2023-07-15,769,True,True,Gold
CUS000860,Adam,Cardenas,qcallahan@example.org,(371) 006-6890 x417,1964-07-23,61,M,ON,South Rickeyborough,E3P 4H3,2019-04-06,764,True,True,Bronze
CUS000861,Henry,Hawkins,alexander47@example.com,583 599 9400,1981-02-11,44,F,QC,Shaunville,P4E 6E1,2023-05-07,777,True,True,Gold
CUS000862,Sonya,Edwards,tammy72@example.org,(992) 064-1578 x097,1994-04-06,31,F,NB,New Andre,A5M 6E4,2015-07-08,737,True,False,Bronze
CUS000863,Christina,Savage,kristindixon@example.org,1-347-867-4280,1986-02-09,39,M,BC,North Paul,V4Y8A9,2019-10-02,850,True,True,Silver
CUS000864,Darrell,Thomas,madisonoliver@example.net,643-699-0558 x557,1955-08-13,70,F,ON,Heiditown,H7A1S5,2016-05-19,795,True,False,Silver
CUS000865,Eric,Franklin,esmith@example.net,865-673-3745,1991-12-01,34,F,QC,South Lucasmouth,C9K2S5,2019-10-16,738,True,True,Silver
CUS000866,Andrea,Taylor,cynthiahunt@example.org,669-929-6444 x772,1945-10-28,80,F,ON,New Julianburgh,G4L 5H9,2011-02-03,694,False,True,Bronze
CUS000867,Anthony,Miller,kylecortez@example.com,(169) 158-5574,1964-05-28,61,F,ON,Hartfurt,H6L 8H1,2014-08-04,641,False,True,Silver
CUS000868,Kathryn,Walker,christinemorgan@example.net,1-452-315-8286,1982-01-25,43,F,ON,Port Donaldchester,H3C2T8,2015-06-07,473,False,True,Silver
CUS000869,Eric,Taylor,anthonymiller@example.com,(721) 539-2669 x370,1967-03-30,58,M,ON,Port Michael,J3E 9K1,2015-07-12,711,True,False,Bronze
CUS000870,Kimberly,Nicholson,lopezbrandon@example.org,819-333-5937,1970-02-08,55,F,QC,North Briantown,N7S 3E3,2023-07-31,722,True,True,Bronze
CUS000871,Nicholas,Robbins,holly18@example.net,1 (159) 407-9923,1945-04-23,80,M,QC,Jessicaborough,K8C 8R9,2022-06-26,725,True,True,Silver
CUS000872,Justin,Bennett,pgross@example.com,819-453-9117,1993-06-14,32,M,ON,Dawsonmouth,P7H 2V3,2011-06-02,842,True,True,Silver
CUS000873,Barbara,Spencer,thomas06@example.net,990.223.1167,1968-09-13,57,M,AB,Johnsonfort,J3N3K4,2021-03-23,686,False,False,Silver
CUS000874,David,Kelly,charlestaylor@example.net,(448) 563-7114 x294,2006-01-16,19,M,QC,Lake Johnmouth,Y2G 4K3,2014-11-23,673,True,False,Platinum
CUS000875,Melvin,Hopkins,njames@example.org,484-178-3765 x915,1974-12-10,51,F,QC,North Clinton,A3R7P7,2015-05-23,662,True,True,Silver
CUS000876,Ryan,Glenn,monicawood@example.org,824-553-3756 x569,1979-12-31,46,M,QC,Allisonhaven,S5H5H6,2023-05-31,715,True,False,Gold
CUS000877,Andrew,Russell,lesliebenjamin@example.net,796 568 5120,1967-10-15,58,F,ON,Liufort,K8N 4A5,2021-03-28,718,True,True,Bronze
CUS000878,Joseph,Taylor,barbaraturner@example.net,1 (502) 234-7780,1978-12-07,47,F,BC,Sharpmouth,P5E 1X8,2011-05-21,772,True,True,Silver
CUS000879,Jerry,Carr,claytonchavez@example.net,733 720 9451,1998-07-06,27,F,QC,Smithborough,K7G4X1,2012-09-14,698,True,True,Gold
CUS000880,Vanessa,Ware,anthonyavery@example.org,(748) 426-4833 x367,1966-01-17,59,M,MB,Lake Amber,V7C1J6,2020-07-27,555,False,True,Gold
CUS000881,Jon,Lowery,mmcdowell@example.org,585-649-0132,1985-08-23,40,F,ON,New Sarahstad,A6C 5E7,2012-08-28,775,True,True,Silver
CUS000882,Michael,Lam,fernandezbrandon@example.net,(790) 441-0404 x315,1982-05-29,43,F,SK,Charlesborough,J5X9E4,2018-02-21,668,True,False,Silver
CUS000883,Stephen,Bell,gonzalezclaudia@example.org,968.564.7177,2000-04-13,25,M,ON,New Benjaminmouth,R4X 8Y2,2017-07-11,638,True,False,Gold
CUS000884,Daniel,Black,zcoleman@example.net,+1 (911) 997-6759,1951-03-23,74,F,QC,East Robert,B6N9A4,2016-08-12,771,True,False,Bronze
CUS000885,Jonathan,Schneider,chapmanrobert@example.com,385 353 3998,1996-04-21,29,M,QC,Rossberg,T9V 1N2,2021-03-09,706,True,False,Silver
CUS000886,Amber,Adams,fpatterson@example.net,(303) 028-5327,2000-07-02,25,F,QC,Jordanside,L6N 1C3,2015-10-18,666,False,True,Bronze
CUS000887,Nancy,Wood,ronald30@example.net,830-897-2073 x827,1949-06-29,76,F,ON,North Natashahaven,G8N9G7,2013-12-25,660,True,True,Silver
CUS000888,Kimberly,Brown,jsolomon@example.org,624-234-4730,1945-10-05,80,F,ON,Allisonmouth,E8S2E7,2016-06-18,691,True,False,Bronze
CUS000889,Chelsea,Bailey,dpowell@example.com,1-109-968-3344,1947-01-15,78,F,AB,Edwinport,R8P 4J3,2012-12-02,738,False,False,Gold
CUS000890,Christopher,Jones,john90@example.com,254-736-0157,1975-02-08,50,F,ON,Benjaminville,C7R 1G1,2018-07-16,784,True,False,Silver
CUS000891,Dennis,Bailey,elizabethkirk@example.com,383-354-8835 x719,1970-02-17,55,M,ON,Kennedyland,R7K7X5,2021-02-23,751,True,True,Silver
CUS000892,John,Moore,christophercooley@example.com,666 528 2468,1971-04-15,54,M,ON,Lake Tyler,M1A 3B1,2019-03-03,699,True,False,Bronze
CUS000893,Elizabeth,Miller,utyler@example.org,185-432-7163,1983-11-25,42,M,ON,East Luke,J1R2J1,2011-11-14,647,True,False,Bronze
CUS000894,Benjamin,Williams,cameronramos@example.org,648-028-3541,1998-07-26,27,F,AB,New Felicia,B8L 7K7,2012-05-05,748,False,False,Silver
CUS000895,Kayla,Long,huntlisa@example.org,168 159 4747,2000-11-23,25,F,AB,North Victoria,B4P 4Y1,2023-11-19,703,True,False,Silver
CUS000896,Ryan,Spears,smontgomery@example.org,789.142.6937,1942-10-03,83,M,ON,Deborahville,V2S9V8,2018-03-01,814,True,False,Bronze
CUS000897,Molly,Martinez,robertyoung@example.net,(750) 162-7629 x226,1999-06-16,26,M,PE,New Hollyborough,R6C3R3,2019-03-26,666,False,False,Gold
CUS000898,Danielle,Lowe,fordbeverly@example.org,1 (898) 125-5977,1947-03-05,78,M,ON,Terrifort,M4A9Y6,2025-05-03,784,True,False,Gold
CUS000899,Amanda,Stewart,sellersshelly@example.com,271.657.8939,1978-12-22,47,M,QC,New Susan,R9P9C8,2012-03-21,696,True,False,Silver
CUS000900,Danny,Rowland,pwilliams@example.com,909-244-9287,1995-11-09,30,M,QC,Baileymouth,K4A 1G2,2012-07-16,559,True,False,Bronze
CUS000901,Natalie,Morgan,brownwilliam@example.net,374-290-6952,1962-03-09,63,M,BC,South Cassandra,Y3A 1R1,2022-09-11,620,True,True,Silver
CUS000902,Vernon,Gonzalez,lisafloyd@example.com,+1 (624) 975-3740,1965-07-08,60,M,QC,Port Dawnview,R8P5S1,2021-10-08,655,True,False,Bronze
CUS000903,Amy,Vasquez,michaeltorres@example.com,(645) 146-6886,1999-12-13,26,M,MB,Lake Julie,X9J4M6,2020-10-16,736,True,True,Silver
CUS000904,Shirley,Soto,ncollier@example.com,+1 (948) 532-0775,1951-06-29,74,F,NS,Johnchester,L7M 6K9,2011-06-30,718,True,False,Silver
CUS000905,Andrew,Ramsey,luis05@example.net,892-846-7200,1978-03-21,47,M,ON,Port Carrie,B4T 8T3,2023-08-15,681,True,True,Gold
CUS000906,Brittany,Nelson,elizabeth03@example.net,316-258-5150,1962-09-17,63,M,ON,West Victoriatown,Y4E 6M4,2024-03-21,815,True,False,Silver
CUS000907,Donald,Marshall,kelsey33@example.com,1 (531) 112-3590,1976-01-06,50,M,QC,South Michael,L7G7Y3,2023-01-18,708,True,True,Silver
CUS000908,Maurice,Holt,tyler83@example.net,1 (454) 514-6091,1946-05-07,79,F,ON,South Elizabethport,P8N1K7,2013-01-17,811,False,True,Bronze
CUS000909,Jacob,Bruce,pbryant@example.com,1-761-215-7562,1997-04-12,28,M,BC,East Karentown,X8E7X3,2011-03-26,702,True,True,Silver
CUS000910,Christy,Brown,christophercollier@example.org,639-951-6704,1977-01-20,48,F,QC,Jennifershire,G4S 2T3,2025-03-24,513,True,False,Silver
CUS000911,Jason,Harrington,parkermax@example.org,1-120-259-3645,1973-11-18,52,M,BC,New Gregory,E3K 8L6,2022-06-19,731,True,False,Bronze
CUS000912,Scott,Owens,rodriguezmark@example.net,644-318-3436,1949-04-01,76,M,QC,North Ginaburgh,V6E1E7,2013-03-20,630,True,False,Gold
CUS000913,Brenda,Fry,yjacobs@example.com,173.281.6291,1977-10-02,48,M,MB,Perezberg,E7Y 2K6,2017-08-17,770,False,False,Gold
CUS000914,Erin,Graham,bwilson@example.com,298 770 7459,1998-05-25,27,M,MB,North Jonathan,B1A3H7,2022-02-05,684,True,True,Silver
CUS000915,Abigail,Castro,eatonjulie@example.com,1 (402) 958-6760,1989-09-02,36,M,ON,West Alanborough,S5T2P9,2021-08-18,748,True,True,Silver
CUS000916,Dustin,Mccormick,williamspamela@example.net,772 105 1334,1950-01-30,75,M,AB,Eriktown,K3Y 6Y4,2013-08-13,561,True,True,Bronze
CUS000917,Kelli,Singh,keithemily@example.net,463.603.8917,1984-10-05,41,M,AB,South Kaitlynshire,V3S1V1,2011-05-15,728,True,False,Silver
CUS000918,David,Scott,deleontammy@example.org,416-348-5089 x512,1968-06-24,57,F,ON,Christopherville,L5M 6P7,2020-01-21,777,True,False,Bronze
CUS000919,Donald,Foster,perry19@example.org,467-137-7188 x626,1983-08-10,42,F,ON,Rodriguezfurt,T1Y6K6,2018-05-26,754,False,False,Silver
CUS000920,Stephen,Gonzalez,cburgess@example.org,834 614 4662,1967-06-12,58,F,ON,North Kenneth,C2T 5S3,2020-05-13,613,True,False,Silver
CUS000921,Curtis,Lopez,danielsanders@example.net,+1 (936) 470-4656,1982-12-31,43,M,ON,Watkinsfort,J9R 4Y1,2011-06-12,850,False,True,Bronze
CUS000922,Amber,Tucker,richardperez@example.org,1 (692) 291-2706,1965-08-15,60,F,AB,Calebview,R2G 9E8,2013-07-25,744,True,True,Silver
CUS000923,William,Campbell,stoneandrew@example.net,979.607.5789,1990-09-05,35,F,ON,Klineshire,B3N2H8,2012-11-15,850,True,True,Bronze
CUS000924,Joshua,Nash,vanessa58@example.net,689.810.6173,1944-06-05,81,M,AB,North Victoria,E6H 6T8,2023-03-24,585,True,False,Bronze
CUS000925,Julie,Mullins,barneskevin@example.com,(178) 811-9389,1994-06-01,31,F,QC,Lake Brandon,A7V 8C6,2013-11-01,714,False,False,Platinum
CUS000926,Felicia,Jackson,swalker@example.org,+1 (113) 179-8549,1966-10-11,59,Other,ON,West Hannahton,V5H 6P9,2022-08-10,622,True,True,Silver
CUS000927,Wesley,Peterson,pmckee@example.net,(512) 743-9225 x517,1986-02-03,39,M,ON,West Angela,L3V 2S3,2021-07-25,798,True,False,Bronze
CUS000928,Richard,Johnson,mhall@example.com,1 (741) 384-5315,1987-03-29,38,M,ON,New Johnfort,X7N5B6,2024-03-06,685,True,False,Gold
CUS000929,Beth,Marshall,robin08@example.net,217 735 1668,1943-02-02,82,F,ON,East Sydney,J1S8T3,2012-10-29,640,False,False,Bronze
CUS000930,Diane,Mann,mccarthyhenry@example.org,324 198 3063,1980-10-03,45,F,ON,Edwardstown,Y5E 5M3,2015-06-12,673,True,False,Bronze
CUS000931,Teresa,Salas,eric02@example.net,1-235-094-7651,1983-09-09,42,F,QC,Sandovalmouth,L2A5M8,2016-04-07,790,False,False,Gold
CUS000932,Christine,Harvey,merritttaylor@example.com,1-224-519-0826,1954-09-09,71,F,QC,North Dawnmouth,N3L1H3,2014-08-18,626,True,True,Bronze
CUS000933,Patrick,James,xgreene@example.org,1 (933) 861-9411,1978-10-21,47,Other,ON,New Erica,M3G 5L1,2016-09-01,649,True,True,Bronze
CUS000934,Emily,Hunt,josephlee@example.com,(589) 334-3751 x866,1990-10-03,35,M,QC,Parsonsstad,H9M3K7,2025-02-06,676,False,False,Silver
CUS000935,Shirley,Spencer,andrew43@example.com,895-288-9594,1984-11-12,41,F,ON,East Ashleychester,N2J8N7,2015-12-02,691,True,True,Gold
CUS000936,Jonathan,Martinez,adamgill@example.net,1 (742) 887-3449,1953-09-09,72,F,BC,Jordanshire,T2A8S1,2024-01-13,815,True,False,Platinum
CUS000937,Michelle,Hamilton,millerjose@example.com,810.384.7156,1990-11-07,35,M,AB,Reynoldsmouth,N9C 7Y1,2021-04-05,752,True,False,Bronze
CUS000938,Patrick,Bates,anna23@example.com,(159) 698-5045,1976-09-01,49,F,SK,Ortizshire,V1N 3M5,2024-06-19,614,True,True,Silver
CUS000939,Laura,Hamilton,idecker@example.net,957 140 2503,1994-05-07,31,F,NB,Pattersonburgh,M7X4C9,2020-09-02,671,True,False,Bronze
CUS000940,Ashley,Blake,dvillarreal@example.net,+1 (335) 853-0101,1990-06-18,35,F,NS,Burkeland,A6M 3X8,2017-11-17,596,False,True,Bronze
CUS000941,Alexandria,Blake,snowpaul@example.com,503 634 4439,1969-06-05,56,F,ON,Burgessbury,E3Y 4C4,2016-07-21,649,False,False,Bronze
CUS000942,Erin,Davis,westjeffrey@example.org,844-577-6262 x636,1975-07-24,50,M,ON,New Christinaside,V6L5V5,2020-09-20,715,True,False,Platinum
CUS000943,Shelley,Combs,devon53@example.com,340-376-7687 x404,1976-01-17,49,F,ON,Fisherstad,M4T 5P2,2012-02-27,772,True,True,Bronze
CUS000944,Karen,Miranda,brianchapman@example.org,494-065-6582,1961-10-07,64,F,ON,Matthewhaven,S6P3K4,2023-12-04,667,True,True,Silver
CUS000945,David,Jenkins,welchrose@example.net,504-709-1103,1946-08-10,79,M,NS,Madisonland,X2R 2N9,2012-07-16,621,True,False,Gold
